SurveyQuestionResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ResultIdentifier,Answers,StartDate,EndDate
f8ae5243-1854-ed11-aac1-0afb9334277d,92ae5243-1854-ed11-aac1-0afb9334277d,7dae5243-1854-ed11-aac1-0afb9334277d,6338356d-f098-46ea-b270-10c6fff7e67e,WEEKLY_goal_report1,19,2022-10-21T21:55:53-04:00,2022-10-21T21:55:56-04:00
02af5243-1854-ed11-aac1-0afb9334277d,94ae5243-1854-ed11-aac1-0afb9334277d,7dae5243-1854-ed11-aac1-0afb9334277d,6338356d-f098-46ea-b270-10c6fff7e67e,WEEKLY_goal_report2,2,2022-10-21T21:55:56-04:00,2022-10-21T21:55:59-04:00
4f92a7b9-8b53-ed11-aac1-0afb9334277d,3692a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info1,"{""totalEarnings"":0}",2022-10-24T07:04:41-04:00,2022-10-24T07:04:41-04:00
5392a7b9-8b53-ed11-aac1-0afb9334277d,3892a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info2,"{""totalEarnings"":0}",2022-10-24T07:04:41-04:00,2022-10-24T07:04:41-04:00
5792a7b9-8b53-ed11-aac1-0afb9334277d,3a92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info3,"{""totalEarnings"":0}",2022-10-24T07:04:42-04:00,2022-10-24T07:04:42-04:00
5b92a7b9-8b53-ed11-aac1-0afb9334277d,3b92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart1,"{""timingInMs"":[487,150,185,2654,104,380,102,161,98,103,98,76,107,84,97,118,291],""thisRoundEarnings"":0,""numberOfPumps"":17,""totalEarnings"":0,""balloonPopsAt"":17}",2022-10-24T07:04:47-04:00,2022-10-24T07:04:47-04:00
5f92a7b9-8b53-ed11-aac1-0afb9334277d,3c92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart2,"{""timingInMs"":[466,128,147,71,110,81,111,90,100,100,108,79,127,82,119,81,103,106],""thisRoundEarnings"":0,""numberOfPumps"":18,""totalEarnings"":0,""balloonPopsAt"":18}",2022-10-24T07:04:50-04:00,2022-10-24T07:04:50-04:00
6a92a7b9-8b53-ed11-aac1-0afb9334277d,3d92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart3,"{""timingInMs"":[516,137,108,93,90,109,93,104,93,109,95,112,86,116,118,99,109,97,111,91],""thisRoundEarnings"":0,""numberOfPumps"":20,""totalEarnings"":0,""balloonPopsAt"":20}",2022-10-24T07:04:52-04:00,2022-10-24T07:04:52-04:00
7692a7b9-8b53-ed11-aac1-0afb9334277d,3e92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart4,"{""timingInMs"":[437,85,120,96,112,87,121,78,129,88,110,99,128,72,128,80,117],""thisRoundEarnings"":0,""numberOfPumps"":17,""totalEarnings"":0,""balloonPopsAt"":17}",2022-10-24T07:04:54-04:00,2022-10-24T07:04:54-04:00
7f92a7b9-8b53-ed11-aac1-0afb9334277d,3f92a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart5,"{""timingInMs"":[412,129,111,97,119,105,102,91,119,121,110,90,112,96,112,113,119,124,109],""thisRoundEarnings"":0,""numberOfPumps"":19,""totalEarnings"":0,""balloonPopsAt"":19}",2022-10-24T07:04:57-04:00,2022-10-24T07:04:57-04:00
8e92a7b9-8b53-ed11-aac1-0afb9334277d,4092a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart6,"{""timingInMs"":[457,136,86,129,86,114,86,123,77,147,78,114,95,129,86,106,112,113],""thisRoundEarnings"":0,""numberOfPumps"":18,""totalEarnings"":0,""balloonPopsAt"":18}",2022-10-24T07:04:59-04:00,2022-10-24T07:04:59-04:00
9e92a7b9-8b53-ed11-aac1-0afb9334277d,4192a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart7,"{""timingInMs"":[582,697,139,161,128,114,92,115,103,118,70,125,209,103,109,209,242,467,236,238],""thisRoundEarnings"":100,""numberOfPumps"":20,""totalEarnings"":100,""balloonPopsAt"":24}",2022-10-24T07:05:04-04:00,2022-10-24T07:05:04-04:00
ac92a7b9-8b53-ed11-aac1-0afb9334277d,4492a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart8,"{""timingInMs"":[472,82,139,94,121,86,120,99,126,90,150,64,146,105,110,108,109],""thisRoundEarnings"":0,""numberOfPumps"":17,""totalEarnings"":100,""balloonPopsAt"":17}",2022-10-24T07:05:07-04:00,2022-10-24T07:05:07-04:00
c092a7b9-8b53-ed11-aac1-0afb9334277d,4592a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart9,"{""timingInMs"":[464,145,125,113,104,105,118,99,134,90,119,98,119,97,127,99],""thisRoundEarnings"":0,""numberOfPumps"":16,""totalEarnings"":100,""balloonPopsAt"":16}",2022-10-24T07:05:09-04:00,2022-10-24T07:05:09-04:00
cc92a7b9-8b53-ed11-aac1-0afb9334277d,4692a7b9-8b53-ed11-aac1-0afb9334277d,2c92a7b9-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart10,"{""timingInMs"":[440,613,138,112,129,105,120,98,120,104,119,99,127,80,129,113,362,197,187],""thisRoundEarnings"":0,""numberOfPumps"":19,""totalEarnings"":100,""balloonPopsAt"":19}",2022-10-24T07:05:13-04:00,2022-10-24T07:05:13-04:00
